UTC YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs;MoonPhaseDeg;MoonElevDeg;MoonIllum%;SunElevDeg
2020-12-13T09:40:20.000;2020-12-13T02:40:20.000;-9.4;4.94;22.82;1;-162.4;-40.685;2.3;-57.399;
2020-12-13T09:45:19.000;2020-12-13T02:45:19.000;-9.7;4.94;22.82;1;-162.4;-39.717;2.3;-56.404;
2020-12-13T09:50:20.000;2020-12-13T02:50:20.000;-9.7;4.94;22.82;1;-162.5;-38.742;2.3;-55.399;
2020-12-13T09:55:20.000;2020-12-13T02:55:20.000;-9.7;4.94;22.84;1;-162.5;-37.770;2.3;-54.394;
2020-12-13T10:00:20.000;2020-12-13T03:00:20.000;-9.7;4.94;22.85;1;-162.6;-36.798;2.3;-53.387;
2020-12-13T10:05:21.000;2020-12-13T03:05:21.000;-9.7;4.94;22.86;1;-162.6;-35.822;2.3;-52.373;
2020-12-13T10:10:21.000;2020-12-13T03:10:21.000;-10.0;4.94;22.87;1;-162.7;-34.849;2.3;-51.361;
2020-12-13T10:15:21.000;2020-12-13T03:15:21.000;-10.0;4.94;22.88;1;-162.7;-33.876;2.3;-50.348;
2020-12-13T10:20:21.000;2020-12-13T03:20:21.000;-10.0;4.94;22.88;1;-162.8;-32.904;2.2;-49.332;
2020-12-13T10:25:21.000;2020-12-13T03:25:21.000;-10.4;4.94;22.89;1;-162.8;-31.932;2.2;-48.316;
2020-12-13T10:30:21.000;2020-12-13T03:30:21.000;-10.4;4.94;22.89;1;-162.9;-30.961;2.2;-47.298;
2020-12-13T10:35:22.000;2020-12-13T03:35:22.000;-10.4;4.94;22.90;1;-162.9;-29.987;2.2;-46.277;
2020-12-13T10:40:21.000;2020-12-13T03:40:21.000;-10.4;4.94;22.89;1;-163.0;-29.020;2.2;-45.261;
2020-12-13T10:45:22.000;2020-12-13T03:45:22.000;-10.4;4.94;22.90;1;-163.0;-28.048;2.2;-44.239;
2020-12-13T10:50:22.000;2020-12-13T03:50:22.000;-10.4;4.94;22.92;1;-163.1;-27.080;2.2;-43.219;
2020-12-13T10:55:23.000;2020-12-13T03:55:23.000;-10.0;4.94;22.94;1;-163.1;-26.110;2.2;-42.196;
2020-12-13T11:00:24.000;2020-12-13T04:00:24.000;-10.0;4.94;22.97;1;-163.2;-25.142;2.1;-41.174;
2020-12-13T11:05:25.000;2020-12-13T04:05:25.000;-10.0;4.94;22.99;1;-163.2;-24.175;2.1;-40.151;
2020-12-13T11:10:25.000;2020-12-13T04:10:25.000;-10.0;4.94;22.99;1;-163.3;-23.212;2.1;-39.132;
2020-12-13T11:15:25.000;2020-12-13T04:15:25.000;-10.0;4.94;22.97;1;-163.3;-22.251;2.1;-38.114;
2020-12-13T11:20:24.000;2020-12-13T04:20:24.000;-10.0;4.94;22.96;1;-163.4;-21.296;2.1;-37.100;
2020-12-13T11:25:24.000;2020-12-13T04:25:24.000;-10.0;4.94;22.96;1;-163.4;-20.339;2.1;-36.084;
2020-12-13T11:30:25.000;2020-12-13T04:30:25.000;-9.7;4.94;22.97;1;-163.4;-19.381;2.1;-35.065;
2020-12-13T11:35:24.000;2020-12-13T04:35:24.000;-9.7;4.94;22.96;1;-163.5;-18.431;2.1;-34.053;
2020-12-13T11:40:24.000;2020-12-13T04:40:24.000;-9.7;4.94;22.96;1;-163.5;-17.480;2.0;-33.040;
2020-12-13T11:45:25.000;2020-12-13T04:45:25.000;-9.7;4.94;22.96;1;-163.6;-16.529;2.0;-32.025;
2020-12-13T11:50:25.000;2020-12-13T04:50:25.000;-9.7;4.94;22.96;1;-163.6;-15.583;2.0;-31.014;
2020-12-13T11:55:25.000;2020-12-13T04:55:25.000;-9.7;4.94;22.97;1;-163.7;-14.640;2.0;-30.005;
2020-12-13T12:00:25.000;2020-12-13T05:00:25.000;-9.7;4.94;22.96;1;-163.7;-13.700;2.0;-28.998;
2020-12-13T12:05:25.000;2020-12-13T05:05:25.000;-9.7;4.94;22.98;1;-163.8;-12.763;2.0;-27.992;
2020-12-13T12:10:25.000;2020-12-13T05:10:25.000;-9.7;4.94;22.98;1;-163.8;-11.828;2.0;-26.988;
2020-12-13T12:15:26.000;2020-12-13T05:15:26.000;-9.7;4.94;22.99;1;-163.9;-10.894;2.0;-25.983;
2020-12-13T12:20:26.000;2020-12-13T05:20:26.000;-9.7;4.94;22.99;1;-163.9;-9.966;2.0;-24.984;
2020-12-13T12:25:26.000;2020-12-13T05:25:26.000;-9.7;4.94;23.01;1;-164.0;-9.042;1.9;-23.986;
2020-12-13T12:30:26.000;2020-12-13T05:30:26.000;-9.7;4.94;23.01;1;-164.0;-8.121;1.9;-22.992;
2020-12-13T12:35:26.000;2020-12-13T05:35:26.000;-10.0;4.94;23.01;1;-164.1;-7.203;1.9;-21.999;
2020-12-13T12:40:26.000;2020-12-13T05:40:26.000;-10.0;4.94;23.01;1;-164.1;-6.290;1.9;-21.009;
2020-12-13T12:45:27.000;2020-12-13T05:45:27.000;-10.0;4.94;23.03;1;-164.2;-5.378;1.9;-20.019;
2020-12-13T12:50:27.000;2020-12-13T05:50:27.000;-10.0;4.94;23.04;1;-164.2;-4.473;1.9;-19.035;
2020-12-13T12:55:27.000;2020-12-13T05:55:27.000;-10.0;4.94;23.02;1;-164.3;-3.572;1.9;-18.054;
2020-12-13T13:00:26.000;2020-12-13T06:00:26.000;-10.0;4.94;23.01;1;-164.3;-2.678;1.9;-17.079;
2020-12-13T13:05:23.000;2020-12-13T06:05:23.000;-10.0;4.94;22.94;1;-164.4;-1.795;1.9;-16.114;
2020-12-13T13:10:18.000;2020-12-13T06:10:18.000;-10.4;4.94;22.79;1;-164.4;-0.923;1.8;-15.158;
2020-12-13T13:15:20.000;2020-12-13T06:15:20.000;-10.4;4.94;22.45;1;-164.5;-0.035;1.8;-14.184;
2020-12-13T13:20:09.000;2020-12-13T06:20:09.000;-10.4;4.94;21.92;1;-164.5;0.810;1.8;-13.255;
2020-12-13T13:25:06.000;2020-12-13T06:25:06.000;-10.0;4.94;21.20;1;-164.6;1.673;1.8;-12.303;
2020-12-13T13:30:05.000;2020-12-13T06:30:05.000;-10.0;4.94;20.37;1;-164.6;2.536;1.8;-11.350;
2020-12-13T13:35:05.000;2020-12-13T06:35:05.000;-10.0;4.94;19.48;1;-164.7;3.397;1.8;-10.397;
2020-12-13T13:40:05.000;2020-12-13T06:40:05.000;-9.7;4.94;18.56;1;-164.7;4.251;1.8;-9.448;
2020-12-13T13:45:05.000;2020-12-13T06:45:05.000;-9.7;4.94;17.59;1;-164.7;5.100;1.8;-8.504;
2020-12-13T13:50:05.000;2020-12-13T06:50:05.000;-9.7;4.94;16.49;1;-164.8;5.942;1.8;-7.564;
2020-12-13T13:55:05.000;2020-12-13T06:55:05.000;-9.7;4.94;15.26;1;-164.8;6.778;1.7;-6.629;
2020-12-13T14:00:05.000;2020-12-13T07:00:05.000;-9.7;4.94;17.44;1;-164.9;7.607;1.7;-5.699;
2020-12-13T14:05:05.000;2020-12-13T07:05:05.000;-9.7;4.94;16.20;1;-164.9;8.429;1.7;-4.773;
2020-12-13T14:10:05.000;2020-12-13T07:10:05.000;-9.7;4.94;14.99;1;-165.0;9.244;1.7;-3.853;
2020-12-13T14:15:05.000;2020-12-13T07:15:05.000;-9.4;4.94;13.92;1;-165.0;10.051;1.7;-2.939;
2020-12-13T14:20:05.000;2020-12-13T07:20:05.000;-9.4;4.94;13.01;1;-165.1;10.850;1.7;-2.029;
2020-12-13T14:25:05.000;2020-12-13T07:25:05.000;-9.4;4.94;12.30;1;-165.1;11.642;1.7;-1.126;
2020-12-14T00:15:05.000;2020-12-13T17:15:05.000;-2.3;4.94;12.08;1;-170.8;-7.293;0.6;-0.900;
2020-12-14T00:20:05.000;2020-12-13T17:20:05.000;-2.6;4.94;12.68;1;-170.9;-8.211;0.6;-1.802;
2020-12-14T00:25:05.000;2020-12-13T17:25:05.000;-2.6;4.94;13.66;1;-170.9;-9.133;0.6;-2.710;
2020-12-14T00:30:05.000;2020-12-13T17:30:05.000;-3.3;4.94;14.75;1;-171.0;-10.059;0.6;-3.623;
2020-12-14T00:35:05.000;2020-12-13T17:35:05.000;-3.3;4.94;15.97;1;-171.0;-10.988;0.6;-4.542;
2020-12-14T00:40:05.000;2020-12-13T17:40:05.000;-3.3;4.94;17.17;1;-171.1;-11.920;0.6;-5.466;
2020-12-14T00:45:05.000;2020-12-13T17:45:05.000;-3.6;4.94;18.37;1;-171.1;-12.856;0.6;-6.395;
2020-12-14T00:50:05.000;2020-12-13T17:50:05.000;-3.9;4.94;19.65;1;-171.1;-13.795;0.6;-7.329;
2020-12-14T00:55:06.000;2020-12-13T17:55:06.000;-4.2;4.94;20.77;1;-171.2;-14.741;0.6;-8.271;
2020-12-14T01:00:08.000;2020-12-13T18:00:08.000;-4.6;4.94;21.75;1;-171.2;-15.692;0.6;-9.220;
2020-12-14T01:05:20.000;2020-12-13T18:05:20.000;-4.6;4.94;22.76;1;-171.3;-16.678;0.6;-10.206;
2020-12-14T01:11:00.000;2020-12-13T18:11:00.000;-4.6;4.94;23.82;1;-171.3;-17.755;0.6;-11.285;
2020-12-14T13:35:36.000;2020-12-14T06:35:36.000;0.9;4.94;23.01;1;-178.5;-9.180;0.0;-10.422;
2020-12-14T13:40:11.000;2020-12-14T06:40:11.000;0.9;4.94;22.14;1;-178.5;-8.356;0.0;-9.552;
2020-12-14T13:45:07.000;2020-12-14T06:45:07.000;0.6;4.94;21.11;1;-178.5;-7.472;0.0;-8.621;
2020-12-14T13:50:05.000;2020-12-14T06:50:05.000;0.6;4.94;19.93;1;-178.6;-6.587;0.0;-7.687;
2020-12-14T13:55:05.000;2020-12-14T06:55:05.000;0.3;4.94;18.61;1;-178.6;-5.701;0.0;-6.752;
2020-12-14T14:00:05.000;2020-12-14T07:00:05.000;0.3;4.94;17.31;1;-178.7;-4.819;0.0;-5.821;
2020-12-14T14:05:05.000;2020-12-14T07:05:05.000;0.3;4.94;16.06;1;-178.7;-3.942;0.0;-4.896;
2020-12-14T14:10:05.000;2020-12-14T07:10:05.000;0.3;4.94;14.89;1;-178.8;-3.071;0.0;-3.976;
2020-12-14T14:15:05.000;2020-12-14T07:15:05.000;-0.0;4.94;13.81;1;-178.8;-2.204;0.0;-3.061;
2020-12-14T14:20:05.000;2020-12-14T07:20:05.000;-0.0;4.94;12.89;1;-178.9;-1.343;0.0;-2.152;
2020-12-14T14:25:05.000;2020-12-14T07:25:05.000;0.3;4.94;12.20;1;-178.9;-0.487;0.0;-1.248;
2020-12-15T00:15:05.000;2020-12-14T17:15:05.000;-1.3;4.94;12.24;1;175.4;2.039;0.2;-0.847;
2020-12-15T00:20:05.000;2020-12-14T17:20:05.000;-1.3;4.94;12.92;1;175.4;1.201;0.2;-1.748;
2020-12-15T00:25:05.000;2020-12-14T17:25:05.000;-1.7;4.94;13.75;1;175.3;0.358;0.2;-2.655;
2020-12-15T00:30:05.000;2020-12-14T17:30:05.000;-1.7;4.94;14.84;1;175.3;-0.492;0.2;-3.568;
2020-12-15T00:35:05.000;2020-12-14T17:35:05.000;-1.7;4.94;16.12;1;175.2;-1.347;0.2;-4.485;
2020-12-15T00:40:05.000;2020-12-14T17:40:05.000;-2.0;4.94;17.29;1;175.2;-2.208;0.2;-5.408;
2020-12-15T00:45:05.000;2020-12-14T17:45:05.000;-2.0;4.94;18.45;1;175.1;-3.074;0.2;-6.337;
2020-12-15T00:50:05.000;2020-12-14T17:50:05.000;-2.0;4.94;19.54;1;175.1;-3.945;0.2;-7.270;
2020-12-15T00:55:05.000;2020-12-14T17:55:05.000;-2.0;4.94;20.65;1;175.1;-4.821;0.2;-8.208;
2020-12-15T01:00:09.000;2020-12-14T18:00:09.000;-2.0;4.94;21.76;1;175.0;-5.714;0.2;-9.163;
2020-12-15T01:05:20.000;2020-12-14T18:05:20.000;-2.3;4.94;22.68;1;175.0;-6.633;0.2;-10.144;
2020-12-15T01:11:00.000;2020-12-14T18:11:00.000;-2.0;4.94;23.69;1;174.9;-7.643;0.2;-11.223;
2020-12-15T01:25:15.000;2020-12-14T18:25:15.000;-2.6;4.94;22.14;1;174.8;-10.208;0.2;-13.958;
2020-12-15T01:30:17.000;2020-12-14T18:30:17.000;-2.6;4.94;22.56;1;174.7;-11.121;0.2;-14.931;
2020-12-15T01:35:23.000;2020-12-14T18:35:23.000;-2.6;4.94;22.77;1;174.7;-12.051;0.2;-15.921;
2020-12-15T01:40:26.000;2020-12-14T18:40:26.000;-2.9;4.94;22.87;1;174.6;-12.976;0.2;-16.905;
2020-12-15T01:45:25.000;2020-12-14T18:45:25.000;-2.9;4.94;22.91;1;174.6;-13.892;0.2;-17.879;
2020-12-15T01:50:26.000;2020-12-14T18:50:26.000;-3.3;4.94;22.93;1;174.5;-14.818;0.2;-18.862;
2020-12-15T01:55:26.000;2020-12-14T18:55:26.000;-3.6;4.94;22.96;1;174.5;-15.744;0.2;-19.846;
2020-12-15T02:00:26.000;2020-12-14T19:00:26.000;-3.6;4.94;22.96;1;174.4;-16.673;0.2;-20.832;
2020-12-15T02:05:26.000;2020-12-14T19:05:26.000;-3.9;4.94;22.96;1;174.4;-17.605;0.2;-21.821;
2020-12-15T02:10:26.000;2020-12-14T19:10:26.000;-3.9;4.94;22.97;1;174.3;-18.541;0.2;-22.813;
2020-12-15T02:15:26.000;2020-12-14T19:15:26.000;-4.2;4.94;22.98;1;174.3;-19.479;0.2;-23.807;
2020-12-15T02:20:27.000;2020-12-14T19:20:27.000;-4.6;4.94;22.97;1;174.2;-20.424;0.3;-24.807;
2020-12-15T02:25:27.000;2020-12-14T19:25:27.000;-4.6;4.94;22.98;1;174.2;-21.368;0.3;-25.806;
2020-12-15T02:30:27.000;2020-12-14T19:30:27.000;-4.6;4.94;22.98;1;174.2;-22.314;0.3;-26.807;
2020-12-15T02:35:27.000;2020-12-14T19:35:27.000;-4.9;4.94;22.98;1;174.1;-23.264;0.3;-27.810;
2020-12-15T02:40:26.000;2020-12-14T19:40:26.000;-4.9;4.94;22.98;1;174.1;-24.212;0.3;-28.812;
2020-12-15T02:45:27.000;2020-12-14T19:45:27.000;-5.2;4.94;22.99;1;174.0;-25.169;0.3;-29.822;
2020-12-15T02:50:27.000;2020-12-14T19:50:27.000;-5.2;4.94;22.99;1;174.0;-26.125;0.3;-30.831;
2020-12-15T02:55:27.000;2020-12-14T19:55:27.000;-5.2;4.94;22.99;1;173.9;-27.083;0.3;-31.841;
2020-12-15T03:00:27.000;2020-12-14T20:00:27.000;-5.2;4.94;23.00;1;173.9;-28.043;0.3;-32.852;
2020-12-15T03:05:27.000;2020-12-14T20:05:27.000;-4.9;4.94;23.00;1;173.8;-29.005;0.3;-33.866;
2020-12-15T03:10:27.000;2020-12-14T20:10:27.000;-4.9;4.94;23.00;1;173.8;-29.969;0.3;-34.880;
2020-12-15T03:15:27.000;2020-12-14T20:15:27.000;-4.6;4.94;23.00;1;173.7;-30.935;0.3;-35.895;
2020-12-15T03:20:27.000;2020-12-14T20:20:27.000;-4.6;4.94;23.00;1;173.7;-31.902;0.3;-36.912;
2020-12-15T03:25:27.000;2020-12-14T20:25:27.000;-4.6;4.94;23.00;1;173.6;-32.871;0.3;-37.929;
2020-12-15T03:30:27.000;2020-12-14T20:30:27.000;-4.6;4.94;23.00;1;173.6;-33.842;0.3;-38.947;
2020-12-15T03:35:27.000;2020-12-14T20:35:27.000;-4.6;4.94;23.00;1;173.5;-34.813;0.3;-39.966;
2020-12-15T03:40:27.000;2020-12-14T20:40:27.000;-4.6;4.94;23.00;1;173.5;-35.786;0.3;-40.985;
2020-12-15T03:45:27.000;2020-12-14T20:45:27.000;-4.6;4.94;22.99;1;173.4;-36.760;0.3;-42.004;
2020-12-15T03:50:27.000;2020-12-14T20:50:27.000;-4.6;4.94;22.99;1;173.4;-37.735;0.3;-43.024;
2020-12-15T03:55:27.000;2020-12-14T20:55:27.000;-4.6;4.94;22.98;1;173.4;-38.711;0.3;-44.044;
2020-12-15T04:00:27.000;2020-12-14T21:00:27.000;-4.6;4.94;22.97;1;173.3;-39.688;0.3;-45.063;
2020-12-15T04:05:26.000;2020-12-14T21:05:26.000;-4.6;4.94;22.96;1;173.3;-40.662;0.3;-46.079;
2020-12-15T04:10:26.000;2020-12-14T21:10:26.000;-4.6;4.94;22.96;1;173.2;-41.641;0.4;-47.098;
2020-12-15T04:15:26.000;2020-12-14T21:15:26.000;-4.6;4.94;22.97;1;173.2;-42.619;0.4;-48.116;
2020-12-15T04:20:26.000;2020-12-14T21:20:26.000;-4.6;4.94;22.97;1;173.1;-43.598;0.4;-49.133;
2020-12-15T04:25:27.000;2020-12-14T21:25:27.000;-4.6;4.94;22.98;1;173.1;-44.581;0.4;-50.152;
2020-12-15T04:30:27.000;2020-12-14T21:30:27.000;-4.6;4.94;22.98;1;173.0;-45.561;0.4;-51.167;
2020-12-15T04:35:27.000;2020-12-14T21:35:27.000;-4.6;4.94;22.99;1;173.0;-46.540;0.4;-52.179;
2020-12-15T04:40:27.000;2020-12-14T21:40:27.000;-4.2;4.94;22.99;1;172.9;-47.520;0.4;-53.190;
2020-12-15T04:45:27.000;2020-12-14T21:45:27.000;-4.2;4.94;22.99;1;172.9;-48.499;0.4;-54.199;
2020-12-15T04:50:27.000;2020-12-14T21:50:27.000;-4.2;4.94;22.98;1;172.8;-49.477;0.4;-55.205;
2020-12-15T04:55:27.000;2020-12-14T21:55:27.000;-4.2;4.94;22.98;1;172.8;-50.455;0.4;-56.208;
2020-12-15T05:00:27.000;2020-12-14T22:00:27.000;-4.2;4.94;22.98;1;172.7;-51.433;0.4;-57.208;
2020-12-15T05:05:26.000;2020-12-14T22:05:26.000;-4.2;4.94;22.98;1;172.7;-52.405;0.4;-58.201;
2020-12-15T05:10:26.000;2020-12-14T22:10:26.000;-4.6;4.94;22.97;1;172.6;-53.380;0.4;-59.193;
2020-12-15T05:15:26.000;2020-12-14T22:15:26.000;-4.2;4.94;22.96;1;172.6;-54.354;0.4;-60.179;
2020-12-15T05:20:26.000;2020-12-14T22:20:26.000;-4.6;4.94;22.96;1;172.5;-55.326;0.4;-61.161;
2020-12-15T05:25:26.000;2020-12-14T22:25:26.000;-4.2;4.94;22.96;1;172.5;-56.296;0.4;-62.136;
2020-12-15T05:30:26.000;2020-12-14T22:30:26.000;-4.2;4.94;22.95;1;172.5;-57.263;0.4;-63.103;
2020-12-15T05:35:25.000;2020-12-14T22:35:25.000;-4.2;4.94;22.94;1;172.4;-58.225;0.4;-64.060;
2020-12-15T05:40:25.000;2020-12-14T22:40:25.000;-4.2;4.94;22.94;1;172.4;-59.187;0.4;-65.011;
2020-12-15T05:45:25.000;2020-12-14T22:45:25.000;-4.2;4.94;22.92;1;172.3;-60.146;0.4;-65.952;
2020-12-15T05:50:27.000;2020-12-14T22:50:27.000;-4.2;4.94;22.91;1;172.3;-61.107;0.5;-66.887;
2020-12-15T05:55:27.000;2020-12-14T22:55:27.000;-4.2;4.94;22.90;1;172.2;-62.057;0.5;-67.803;
2020-12-15T06:00:27.000;2020-12-14T23:00:27.000;-4.2;4.94;22.90;1;172.2;-63.003;0.5;-68.703;
2020-12-15T06:05:26.000;2020-12-14T23:05:26.000;-4.2;4.94;22.89;1;172.1;-63.940;0.5;-69.584;
2020-12-15T06:10:26.000;2020-12-14T23:10:26.000;-4.2;4.94;22.88;1;172.1;-64.873;0.5;-70.448;
2020-12-15T06:15:26.000;2020-12-14T23:15:26.000;-4.2;4.94;22.88;1;172.0;-65.800;0.5;-71.290;
2020-12-15T06:20:25.000;2020-12-14T23:20:25.000;-4.6;4.94;22.87;1;172.0;-66.715;0.5;-72.104;
2020-12-15T06:25:25.000;2020-12-14T23:25:25.000;-4.6;4.94;22.86;1;171.9;-67.625;0.5;-72.890;
2020-12-15T06:30:25.000;2020-12-14T23:30:25.000;-4.2;4.94;22.85;1;171.9;-68.523;0.5;-73.644;
2020-12-15T06:35:24.000;2020-12-14T23:35:24.000;-4.2;4.94;22.84;1;171.8;-69.407;0.5;-74.356;
2020-12-15T06:40:24.000;2020-12-14T23:40:24.000;-4.2;4.94;22.82;1;171.8;-70.280;0.5;-75.026;
2020-12-15T06:45:23.000;2020-12-14T23:45:23.000;-4.6;4.94;22.81;1;171.8;-71.135;0.5;-75.644;
2020-12-15T06:50:23.000;2020-12-14T23:50:23.000;-4.2;4.94;22.80;1;171.7;-71.974;0.5;-76.206;
2020-12-15T06:55:23.000;2020-12-14T23:55:23.000;-4.2;4.94;22.79;1;171.7;-72.793;0.5;-76.703;
2020-12-15T07:00:22.000;2020-12-15T00:00:22.000;-4.6;4.94;22.78;1;171.6;-73.585;0.5;-77.127;
2020-12-15T07:05:22.000;2020-12-15T00:05:22.000;-4.6;4.94;22.76;1;171.6;-74.352;0.5;-77.473;
2020-12-15T07:10:21.000;2020-12-15T00:10:21.000;-4.6;4.94;22.74;1;171.5;-75.084;0.5;-77.731;
2020-12-15T07:15:21.000;2020-12-15T00:15:21.000;-4.6;4.94;22.73;1;171.5;-75.782;0.6;-77.898;
2020-12-15T07:20:20.000;2020-12-15T00:20:20.000;-4.9;4.94;22.72;1;171.4;-76.436;0.6;-77.969;
2020-12-15T07:25:20.000;2020-12-15T00:25:20.000;-4.9;4.94;22.71;1;171.4;-77.041;0.6;-77.943;
2020-12-15T07:30:20.000;2020-12-15T00:30:20.000;-4.9;4.94;22.71;1;171.3;-77.591;0.6;-77.819;
2020-12-15T07:35:20.000;2020-12-15T00:35:20.000;-4.9;4.94;22.71;1;171.3;-78.075;0.6;-77.601;
2020-12-15T07:40:20.000;2020-12-15T00:40:20.000;-4.9;4.94;22.71;1;171.2;-78.487;0.6;-77.294;
2020-12-15T07:45:20.000;2020-12-15T00:45:20.000;-4.9;4.94;22.71;1;171.2;-78.818;0.6;-76.904;
2020-12-15T07:50:20.000;2020-12-15T00:50:20.000;-4.9;4.94;22.71;1;171.1;-79.060;0.6;-76.438;
2020-12-15T07:55:20.000;2020-12-15T00:55:20.000;-4.9;4.94;22.71;1;171.1;-79.208;0.6;-75.904;
2020-12-15T08:00:20.000;2020-12-15T01:00:20.000;-4.9;4.94;22.71;1;171.0;-79.258;0.6;-75.310;
2020-12-15T08:05:20.000;2020-12-15T01:05:20.000;-5.2;4.94;22.71;1;171.0;-79.209;0.6;-74.661;
2020-12-15T08:10:20.000;2020-12-15T01:10:20.000;-5.2;4.94;22.73;1;171.0;-79.061;0.6;-73.966;
2020-12-15T08:15:20.000;2020-12-15T01:15:20.000;-5.2;4.94;22.74;1;170.9;-78.819;0.6;-73.229;
2020-12-15T08:20:21.000;2020-12-15T01:20:21.000;-5.2;4.94;22.75;1;170.9;-78.488;0.6;-72.454;
2020-12-15T08:25:21.000;2020-12-15T01:25:21.000;-5.5;4.94;22.76;1;170.8;-78.076;0.6;-71.650;
2020-12-15T08:30:22.000;2020-12-15T01:30:22.000;-5.5;4.94;22.78;1;170.8;-77.591;0.6;-70.816;
2020-12-15T08:35:22.000;2020-12-15T01:35:22.000;-5.5;4.94;22.79;1;170.7;-77.042;0.7;-69.962;
2020-12-15T08:40:22.000;2020-12-15T01:40:22.000;-5.5;4.94;22.81;1;170.7;-76.436;0.7;-69.086;
2020-12-15T08:45:23.000;2020-12-15T01:45:23.000;-5.8;4.94;22.82;1;170.6;-75.779;0.7;-68.189;
2020-12-15T08:50:23.000;2020-12-15T01:50:23.000;-5.8;4.94;22.82;1;170.6;-75.081;0.7;-67.280;
2020-12-15T08:55:23.000;2020-12-15T01:55:23.000;-5.8;4.94;22.84;1;170.5;-74.346;0.7;-66.356;
2020-12-15T09:00:23.000;2020-12-15T02:00:23.000;-5.8;4.94;22.84;1;170.5;-73.579;0.7;-65.421;
2020-12-15T09:05:24.000;2020-12-15T02:05:24.000;-5.8;4.94;22.85;1;170.4;-72.783;0.7;-64.471;
2020-12-15T09:10:24.000;2020-12-15T02:10:24.000;-5.8;4.94;22.87;1;170.4;-71.964;0.7;-63.515;
2020-12-15T09:15:24.000;2020-12-15T02:15:24.000;-5.8;4.94;22.87;1;170.3;-71.126;0.7;-62.550;
2020-12-15T09:20:24.000;2020-12-15T02:20:24.000;-5.8;4.94;22.87;1;170.3;-70.269;0.7;-61.578;
2020-12-15T09:25:25.000;2020-12-15T02:25:25.000;-5.8;4.94;22.88;1;170.2;-69.394;0.7;-60.597;
2020-12-15T09:30:25.000;2020-12-15T02:30:25.000;-5.8;4.94;22.89;1;170.2;-68.508;0.7;-59.612;
2020-12-15T09:35:25.000;2020-12-15T02:35:25.000;-5.8;4.94;22.90;1;170.2;-67.610;0.7;-58.623;
2020-12-15T09:40:26.000;2020-12-15T02:40:26.000;-5.8;4.94;22.91;1;170.1;-66.699;0.7;-57.625;
2020-12-15T09:45:26.000;2020-12-15T02:45:26.000;-5.8;4.94;22.92;1;170.1;-65.781;0.8;-56.627;
2020-12-15T09:50:27.000;2020-12-15T02:50:27.000;-5.8;4.94;22.94;1;170.0;-64.853;0.8;-55.622;
2020-12-15T09:55:27.000;2020-12-15T02:55:27.000;-5.5;4.94;22.96;1;170.0;-63.921;0.8;-54.617;
2020-12-15T10:00:28.000;2020-12-15T03:00:28.000;-5.5;4.94;22.96;1;169.9;-62.979;0.8;-53.606;
2020-12-15T10:05:28.000;2020-12-15T03:05:28.000;-5.5;4.94;22.96;1;169.9;-62.035;0.8;-52.596;
2020-12-15T10:10:28.000;2020-12-15T03:10:28.000;-5.5;4.94;22.96;1;169.8;-61.086;0.8;-51.584;
2020-12-15T10:15:29.000;2020-12-15T03:15:29.000;-5.5;4.94;22.98;1;169.8;-60.130;0.8;-50.567;
2020-12-15T10:20:27.000;2020-12-15T03:20:27.000;-5.8;4.94;22.99;1;169.7;-59.179;0.8;-49.558;
2020-12-15T10:25:27.000;2020-12-15T03:25:27.000;-5.8;4.94;23.00;1;169.7;-58.219;0.8;-48.542;
2020-12-15T10:30:27.000;2020-12-15T03:30:27.000;-5.8;4.94;23.01;1;169.6;-57.256;0.8;-47.524;
2020-12-15T10:35:27.000;2020-12-15T03:35:27.000;-6.2;4.94;23.02;1;169.6;-56.290;0.8;-46.506;
2020-12-15T10:40:27.000;2020-12-15T03:40:27.000;-6.2;4.94;23.03;1;169.5;-55.323;0.8;-45.487;
2020-12-15T10:45:28.000;2020-12-15T03:45:28.000;-6.2;4.94;23.04;1;169.5;-54.350;0.8;-44.465;
2020-12-15T10:50:28.000;2020-12-15T03:50:28.000;-6.5;4.94;23.05;1;169.5;-53.378;0.8;-43.445;
2020-12-15T10:55:28.000;2020-12-15T03:55:28.000;-6.5;4.94;23.05;1;169.4;-52.406;0.9;-42.426;
2020-12-15T11:00:28.000;2020-12-15T04:00:28.000;-6.5;4.94;23.05;1;169.4;-51.432;0.9;-41.406;
2020-12-15T11:05:28.000;2020-12-15T04:05:28.000;-6.5;4.94;23.06;1;169.3;-50.458;0.9;-40.387;
2020-12-15T11:10:29.000;2020-12-15T04:10:29.000;-6.5;4.94;23.08;1;169.3;-49.479;0.9;-39.365;
2020-12-15T11:15:29.000;2020-12-15T04:15:29.000;-6.8;4.94;23.09;1;169.2;-48.503;0.9;-38.347;
2020-12-15T11:20:29.000;2020-12-15T04:20:29.000;-6.8;4.94;23.09;1;169.2;-47.527;0.9;-37.330;
2020-12-15T11:25:29.000;2020-12-15T04:25:29.000;-6.8;4.94;23.10;1;169.1;-46.550;0.9;-36.313;
2020-12-15T11:30:29.000;2020-12-15T04:30:29.000;-6.8;4.94;23.11;1;169.1;-45.574;0.9;-35.297;
2020-12-15T11:35:30.000;2020-12-15T04:35:30.000;-6.5;4.94;23.11;1;169.0;-44.594;0.9;-34.279;
